code,name,submun,city,province
126303031,Upper Labay,,General Santos,South Cotabato
126303032,Batomelong,,General Santos,South Cotabato
126303033,Calumpang,,General Santos,South Cotabato
126303034,City Heights,,General Santos,South Cotabato
126303035,Dadiangas North,,General Santos,South Cotabato
126303036,Dadiangas South,,General Santos,South Cotabato
126303037,Dadiangas West,,General Santos,South Cotabato
126303038,Fatima,,General Santos,South Cotabato
126303039,Olympog,,General Santos,South Cotabato
126306000,CITY OF KORONADAL (Capital),,,South Cotabato
126306001,Assumption (Bulol),,Koronadal,South Cotabato
126306002,Avanceña (Bo. 3),,Koronadal,South Cotabato
126306003,Cacub,,Koronadal,South Cotabato
126306004,Caloocan,,Koronadal,South Cotabato
126306005,Carpenter Hill,,Koronadal,South Cotabato
126306006,Concepcion (Bo. 6),,Koronadal,South Cotabato
126306007,Esperanza,,Koronadal,South Cotabato
126306008,General Paulino Santos (Bo. 1),,Koronadal,South Cotabato
126306009,Mabini,,Koronadal,South Cotabato
126306010,Magsaysay,,Koronadal,South Cotabato
126306011,Mambucal,,Koronadal,South Cotabato
126306012,Morales,,Koronadal,South Cotabato
126306013,Namnama,,Koronadal,South Cotabato
126306014,New Pangasinan (Bo. 4),,Koronadal,South Cotabato
126306015,Paraiso,,Koronadal,South Cotabato
126306016,Zone I (Pob.),,Koronadal,South Cotabato
126306017,Zone II (Pob.),,Koronadal,South Cotabato
126306018,Zone III (Pob.),,Koronadal,South Cotabato
126306019,Zone IV (Pob.),,Koronadal,South Cotabato
126306020,Rotonda,,Koronadal,South Cotabato
126306021,San Isidro,,Koronadal,South Cotabato
126306022,San Jose (Bo. 5),,Koronadal,South Cotabato
126306023,San Roque,,Koronadal,South Cotabato
126306024,Santa Cruz,,Koronadal,South Cotabato
126306025,Santo Niño (Bo. 2),,Koronadal,South Cotabato
126306026,Sarabia (Bo. 8),,Koronadal,South Cotabato
126306027,Zulueta (Bo. 7),,Koronadal,South Cotabato
126311000,NORALA,,,South Cotabato
126311002,Dumaguil,,Norala,South Cotabato
126311003,Esperanza,,Norala,South Cotabato
126311006,Kibid,,Norala,South Cotabato
126311007,Lapuz,,Norala,South Cotabato
126311008,Liberty,,Norala,South Cotabato
126311009,Lopez Jaena,,Norala,South Cotabato
126311011,Matapol,,Norala,South Cotabato
126311013,Poblacion,,Norala,South Cotabato
126311014,Puti,,Norala,South Cotabato
126311016,San Jose,,Norala,South Cotabato
126311017,San Miguel,,Norala,South Cotabato
126311020,Simsiman,,Norala,South Cotabato
126311021,Tinago,,Norala,South Cotabato
126311022,"Benigno Aquino, Jr.",,Norala,South Cotabato
126312000,POLOMOLOK,,,South Cotabato
126312001,Bentung,,Polomolok,South Cotabato
126312002,Crossing Palkan,,Polomolok,South Cotabato
126312003,Glamang,,Polomolok,South Cotabato
126312004,Kinilis,,Polomolok,South Cotabato
126312005,Klinan 6,,Polomolok,South Cotabato
126312006,Koronadal Proper,,Polomolok,South Cotabato
126312007,Lam-Caliaf,,Polomolok,South Cotabato
126312008,Landan,,Polomolok,South Cotabato
126312009,Lumakil,,Polomolok,South Cotabato
126312011,Maligo,,Polomolok,South Cotabato
126312013,Palkan,,Polomolok,South Cotabato
126312014,Poblacion,,Polomolok,South Cotabato
126312015,Polo,,Polomolok,South Cotabato
126312016,Magsaysay,,Polomolok,South Cotabato
126312017,Rubber,,Polomolok,South Cotabato
126312018,Silway 7,,Polomolok,South Cotabato
126312019,Silway 8,,Polomolok,South Cotabato
126312020,Sulit,,Polomolok,South Cotabato
126312021,Sumbakil,,Polomolok,South Cotabato
126312022,Upper Klinan,,Polomolok,South Cotabato
126312023,Lapu,,Polomolok,South Cotabato
126312024,Cannery Site,,Polomolok,South Cotabato
126312025,Pagalungan,,Polomolok,South Cotabato
126313000,SURALLAH,,,South Cotabato
126313002,Buenavista,,Surallah,South Cotabato
126313003,Centrala,,Surallah,South Cotabato
126313004,Colongulo,,Surallah,South Cotabato
126313005,Dajay,,Surallah,South Cotabato
126313006,Duengas,,Surallah,South Cotabato
126313008,Canahay (Godwino),,Surallah,South Cotabato
126313014,Lambontong,,Surallah,South Cotabato
126313017,Lamian,,Surallah,South Cotabato
126313018,Lamsugod,,Surallah,South Cotabato
126313019,Libertad (Pob.),,Surallah,South Cotabato
126313020,Little Baguio,,Surallah,South Cotabato
126313023,Moloy,,Surallah,South Cotabato
126313024,Naci (Doce),,Surallah,South Cotabato
126313028,Talahik,,Surallah,South Cotabato
126313030,Tubiala,,Surallah,South Cotabato
126313031,Upper Sepaka,,Surallah,South Cotabato
126313032,Veterans,,Surallah,South Cotabato
126314000,TAMPAKAN,,,South Cotabato
126314001,Albagan,,Tampakan,South Cotabato
126314002,Kipalbig,,Tampakan,South Cotabato
126314003,Lambayong,,Tampakan,South Cotabato
126314004,Liberty,,Tampakan,South Cotabato
126314005,Maltana,,Tampakan,South Cotabato
126314006,Poblacion,,Tampakan,South Cotabato
126314007,Tablu,,Tampakan,South Cotabato
126314008,Buto,,Tampakan,South Cotabato
126314009,Lampitak,,Tampakan,South Cotabato
126314010,Palo,,Tampakan,South Cotabato
126314011,Pula-bato,,Tampakan,South Cotabato
126314012,Danlag,,Tampakan,South Cotabato
126314013,San Isidro,,Tampakan,South Cotabato
126314014,Santa Cruz,,Tampakan,South Cotabato
126315000,TANTANGAN,,,South Cotabato
126315001,Bukay Pait,,Tantangan,South Cotabato
126315002,Cabuling,,Tantangan,South Cotabato
126315003,Dumadalig,,Tantangan,South Cotabato
126315004,Libas,,Tantangan,South Cotabato
126315005,Magon,,Tantangan,South Cotabato
126315006,Maibo,,Tantangan,South Cotabato
126315007,Mangilala,,Tantangan,South Cotabato
126315008,New Iloilo,,Tantangan,South Cotabato
126315009,New Lambunao,,Tantangan,South Cotabato
126315010,Poblacion,,Tantangan,South Cotabato
126315011,San Felipe,,Tantangan,South Cotabato
126315012,New Cuyapo,,Tantangan,South Cotabato
126315013,Tinongcop,,Tantangan,South Cotabato
126316000,T'BOLI,,,South Cotabato
126316001,Basag,,T’Boli,South Cotabato
126316002,Edwards (Pob.),,T’Boli,South Cotabato
126316004,Kematu,,T’Boli,South Cotabato
126316005,Laconon,,T’Boli,South Cotabato
126316008,Lamsalome,,T’Boli,South Cotabato
126316011,New Dumangas,,T’Boli,South Cotabato
126316012,Sinolon,,T’Boli,South Cotabato
126316014,Lambangan,,T’Boli,South Cotabato
126316016,Maan,,T’Boli,South Cotabato
126316017,Afus,,T’Boli,South Cotabato
126316018,Lambuling,,T’Boli,South Cotabato
126316019,Lamhako,,T’Boli,South Cotabato
126316020,Poblacion,,T’Boli,South Cotabato
126316021,Talcon,,T’Boli,South Cotabato
126316022,Talufo,,T’Boli,South Cotabato
126316023,Tudok,,T’Boli,South Cotabato
126316024,Aflek,,T’Boli,South Cotabato
126316025,Datal Bob,,T’Boli,South Cotabato
126316026,Desawo,,T’Boli,South Cotabato
126316027,Dlanag,,T’Boli,South Cotabato
126316028,Lemsnolon,,T’Boli,South Cotabato
126316029,Malugong,,T’Boli,South Cotabato
126316030,Mongocayo,,T’Boli,South Cotabato
126316031,Salacafe,,T’Boli,South Cotabato
126316032,T'bolok,,T’Boli,South Cotabato
126317000,TUPI,,,South Cotabato
126317001,Acmonan,,Tupi,South Cotabato
126317002,Bololmala,,Tupi,South Cotabato
126317003,Bunao,,Tupi,South Cotabato
126317004,Cebuano,,Tupi,South Cotabato
126317005,Crossing Rubber,,Tupi,South Cotabato
126317006,Kablon,,Tupi,South Cotabato
126317007,Kalkam,,Tupi,South Cotabato
126317009,Linan,,Tupi,South Cotabato
126317010,Lunen,,Tupi,South Cotabato
126317011,Miasong,,Tupi,South Cotabato
126317012,Palian,,Tupi,South Cotabato
126317013,Poblacion,,Tupi,South Cotabato
126317014,Polonuling,,Tupi,South Cotabato
126317015,Simbo,,Tupi,South Cotabato
126317016,Tubeng,,Tupi,South Cotabato
126318000,SANTO NIÑO,,,South Cotabato
126318001,Ambalgan,,Santo Nino,South Cotabato
126318002,Guinsang-an,,Santo Nino,South Cotabato
126318003,Katipunan,,Santo Nino,South Cotabato
126318004,Manuel Roxas,,Santo Nino,South Cotabato
126318005,Panay,,Santo Nino,South Cotabato
126318006,Poblacion,,Santo Nino,South Cotabato
126318007,San Isidro,,Santo Nino,South Cotabato
126318008,San Vicente,,Santo Nino,South Cotabato
126318009,Teresita,,Santo Nino,South Cotabato
126318010,Sajaneba,,Santo Nino,South Cotabato
126319000,LAKE SEBU,,,South Cotabato
126319001,Bacdulong,,Lake Sebu,South Cotabato
126319002,Denlag,,Lake Sebu,South Cotabato
126319003,Halilan,,Lake Sebu,South Cotabato
126319004,Hanoon,,Lake Sebu,South Cotabato
126319005,Klubi,,Lake Sebu,South Cotabato
126319006,Lake Lahit,,Lake Sebu,South Cotabato
126319007,Lamcade,,Lake Sebu,South Cotabato
126319008,Lamdalag,,Lake Sebu,South Cotabato
126319009,Lamfugon,,Lake Sebu,South Cotabato
126319010,Lamlahak,,Lake Sebu,South Cotabato
126319011,Lower Maculan,,Lake Sebu,South Cotabato
126319012,Luhib,,Lake Sebu,South Cotabato
126319013,Ned,,Lake Sebu,South Cotabato
126319014,Poblacion,,Lake Sebu,South Cotabato
126319015,Siluton,,Lake Sebu,South Cotabato
126319016,Talisay,,Lake Sebu,South Cotabato
126319017,Takunel,,Lake Sebu,South Cotabato
126319018,Upper Maculan,,Lake Sebu,South Cotabato
126319019,Tasiman,,Lake Sebu,South Cotabato
126500000,SULTAN KUDARAT,,,
126501000,BAGUMBAYAN,,,Sultan Kudarat
126501001,Bai Sarifinang,,Bagumbayan,Sultan Kudarat
126501002,Biwang,,Bagumbayan,Sultan Kudarat
126501003,Busok,,Bagumbayan,Sultan Kudarat
126501004,Daguma,,Bagumbayan,Sultan Kudarat
126501005,Kapaya,,Bagumbayan,Sultan Kudarat
126501006,Kinayao,,Bagumbayan,Sultan Kudarat
126501008,Masiag,,Bagumbayan,Sultan Kudarat
126501009,Poblacion,,Bagumbayan,Sultan Kudarat
126501010,South Sepaka,,Bagumbayan,Sultan Kudarat
126501011,Tuka,,Bagumbayan,Sultan Kudarat
126501012,Chua,,Bagumbayan,Sultan Kudarat
126501013,Daluga,,Bagumbayan,Sultan Kudarat
126501014,Kabulanan,,Bagumbayan,Sultan Kudarat
126501015,Kanulay,,Bagumbayan,Sultan Kudarat
126501016,Monteverde,,Bagumbayan,Sultan Kudarat
126501017,Santo Niño,,Bagumbayan,Sultan Kudarat
126501018,Sumilil,,Bagumbayan,Sultan Kudarat
126501019,Titulok,,Bagumbayan,Sultan Kudarat
126501020,Sison,,Bagumbayan,Sultan Kudarat
126502000,COLUMBIO,,,Sultan Kudarat
126502002,Bantangan (Lasak),,Columbio,Sultan Kudarat
126502009,Datablao,,Columbio,Sultan Kudarat
126502010,Eday,,Columbio,Sultan Kudarat
126502011,Elbebe,,Columbio,Sultan Kudarat
126502015,Libertad,,Columbio,Sultan Kudarat
126502016,Lomoyon,,Columbio,Sultan Kudarat
126502017,Makat (Sumali Pas),,Columbio,Sultan Kudarat
126502019,Maligaya,,Columbio,Sultan Kudarat
126502021,Mayo,,Columbio,Sultan Kudarat
126502022,Natividad,,Columbio,Sultan Kudarat
126502023,Poblacion,,Columbio,Sultan Kudarat
126502024,Polomolok,,Columbio,Sultan Kudarat
126502027,Sinapulan,,Columbio,Sultan Kudarat
126502028,Sucob,,Columbio,Sultan Kudarat
126502030,Telafas,,Columbio,Sultan Kudarat
126502032,Lasak,,Columbio,Sultan Kudarat
126503000,ESPERANZA,,,Sultan Kudarat
126503001,Ala,,Esperanza,Sultan Kudarat
126503003,Daladap,,Esperanza,Sultan Kudarat
126503005,Dukay,,Esperanza,Sultan Kudarat
126503007,Guiamalia,,Esperanza,Sultan Kudarat
126503008,Ilian,,Esperanza,Sultan Kudarat
126503011,Kangkong,,Esperanza,Sultan Kudarat
126503016,Margues,,Esperanza,Sultan Kudarat
126503018,New Panay,,Esperanza,Sultan Kudarat
126503020,Numo,,Esperanza,Sultan Kudarat
126503021,Pamantingan,,Esperanza,Sultan Kudarat
126503022,Poblacion,,Esperanza,Sultan Kudarat
126503023,Sagasa,,Esperanza,Sultan Kudarat
126503024,Salabaca,,Esperanza,Sultan Kudarat
126503032,Villamor,,Esperanza,Sultan Kudarat
126503033,Laguinding,,Esperanza,Sultan Kudarat
126503034,Magsaysay,,Esperanza,Sultan Kudarat
126503035,Paitan,,Esperanza,Sultan Kudarat
126503036,Saliao,,Esperanza,Sultan Kudarat
126503037,Salumping,,Esperanza,Sultan Kudarat
126504000,ISULAN,,,Sultan Kudarat
126504003,Bambad,,Isulan,Sultan Kudarat
126504005,Bual,,Isulan,Sultan Kudarat
126504007,D'Lotilla,,Isulan,Sultan Kudarat
126504009,Dansuli,,Isulan,Sultan Kudarat
126504010,Impao,,Isulan,Sultan Kudarat
126504011,Kalawag I (Pob.),,Isulan,Sultan Kudarat
126504012,Kalawag II (Pob.),,Isulan,Sultan Kudarat
126504013,Kalawag III (Pob.),,Isulan,Sultan Kudarat
126504016,Kenram,,Isulan,Sultan Kudarat
126504018,Kudanding,,Isulan,Sultan Kudarat
126504019,Kolambog,,Isulan,Sultan Kudarat
126504020,Lagandang,,Isulan,Sultan Kudarat
126504021,Laguilayan,,Isulan,Sultan Kudarat
126504022,Mapantig,,Isulan,Sultan Kudarat
126504024,New Pangasinan,,Isulan,Sultan Kudarat
126504026,Sampao,,Isulan,Sultan Kudarat
126504028,Tayugo,,Isulan,Sultan Kudarat
126505000,KALAMANSIG,,,Sultan Kudarat
126505001,Bantogon (Santa Clara),,Kalamansig,Sultan Kudarat
126505004,Cadiz,,Kalamansig,Sultan Kudarat
126505006,Dumangas Nuevo,,Kalamansig,Sultan Kudarat
126505007,Hinalaan,,Kalamansig,Sultan Kudarat
126505011,Limulan,,Kalamansig,Sultan Kudarat
126505013,Obial,,Kalamansig,Sultan Kudarat
126505014,Paril,,Kalamansig,Sultan Kudarat
126505015,Poblacion,,Kalamansig,Sultan Kudarat
126505016,Sangay,,Kalamansig,Sultan Kudarat
126505017,Santa Maria,,Kalamansig,Sultan Kudarat
126505018,Datu Ito Andong,,Kalamansig,Sultan Kudarat
126505019,Datu Wasay,,Kalamansig,Sultan Kudarat
126505020,Nalilidan,,Kalamansig,Sultan Kudarat
126505021,Sabanal,,Kalamansig,Sultan Kudarat
126505022,Pag-asa,,Kalamansig,Sultan Kudarat
126506000,LEBAK,,,Sultan Kudarat
126506001,Barurao,,Lebak,Sultan Kudarat
126506003,Basak,,Lebak,Sultan Kudarat
126506004,Bululawan,,Lebak,Sultan Kudarat
126506005,Capilan,,Lebak,Sultan Kudarat
126506006,Christiannuevo,,Lebak,Sultan Kudarat
126506007,Datu Karon,,Lebak,Sultan Kudarat
126506008,Kalamongog,,Lebak,Sultan Kudarat
126506009,Keytodac,,Lebak,Sultan Kudarat
126506010,Kinodalan,,Lebak,Sultan Kudarat
126506012,New Calinog,,Lebak,Sultan Kudarat
126506013,Nuling,,Lebak,Sultan Kudarat
126506014,Pansud,,Lebak,Sultan Kudarat
126506015,Pasandalan,,Lebak,Sultan Kudarat
126506016,Poblacion,,Lebak,Sultan Kudarat
126506017,Poloy-poloy,,Lebak,Sultan Kudarat
126506018,Purikay,,Lebak,Sultan Kudarat
126506019,Ragandang,,Lebak,Sultan Kudarat
126506020,Salaman,,Lebak,Sultan Kudarat
126506021,Salangsang,,Lebak,Sultan Kudarat
126506022,Taguisa,,Lebak,Sultan Kudarat
126506023,Tibpuan,,Lebak,Sultan Kudarat
126506024,Tran,,Lebak,Sultan Kudarat
126506025,Villamonte,,Lebak,Sultan Kudarat
126506026,Barurao II,,Lebak,Sultan Kudarat
126506027,Aurelio F. Freires (Poblacion II),,Lebak,Sultan Kudarat
126506028,Poblacion III,,Lebak,Sultan Kudarat
126506029,Bolebok,,Lebak,Sultan Kudarat
126507000,LUTAYAN,,,Sultan Kudarat
126507001,Antong,,Lutayan,Sultan Kudarat
126507002,Bayasong,,Lutayan,Sultan Kudarat
126507003,Blingkong,,Lutayan,Sultan Kudarat
126507004,Lutayan Proper,,Lutayan,Sultan Kudarat
126507005,Maindang,,Lutayan,Sultan Kudarat
126507006,Mamali,,Lutayan,Sultan Kudarat
126507007,Manili,,Lutayan,Sultan Kudarat
126507008,Sampao,,Lutayan,Sultan Kudarat
126507009,Sisiman,,Lutayan,Sultan Kudarat
126507010,Tamnag (Pob.),,Lutayan,Sultan Kudarat
126507011,Palavilla,,Lutayan,Sultan Kudarat
126508000,LAMBAYONG (MARIANO MARCOS),,,Sultan Kudarat
126508001,Caridad (Cuyapon),,Lambayong,Sultan Kudarat
126508002,Didtaras,,Lambayong,Sultan Kudarat
126508004,Gansing (Bilumen),,Lambayong,Sultan Kudarat
126508005,Kabulakan,,Lambayong,Sultan Kudarat
126508006,Kapingkong,,Lambayong,Sultan Kudarat
126508007,Katitisan,,Lambayong,Sultan Kudarat
126508008,Lagao,,Lambayong,Sultan Kudarat
126508009,Lilit,,Lambayong,Sultan Kudarat
126508010,Madanding,,Lambayong,Sultan Kudarat
126508011,Maligaya,,Lambayong,Sultan Kudarat
126508012,Mamali,,Lambayong,Sultan Kudarat
126508013,Matiompong,,Lambayong,Sultan Kudarat
126508014,Midtapok,,Lambayong,Sultan Kudarat
126508015,New Cebu,,Lambayong,Sultan Kudarat
126508016,Palumbi,,Lambayong,Sultan Kudarat
126508017,Pidtiguian,,Lambayong,Sultan Kudarat
126508018,Pimbalayan,,Lambayong,Sultan Kudarat
126508019,Pinguiaman,,Lambayong,Sultan Kudarat
126508020,Poblacion (Lambayong),,Lambayong,Sultan Kudarat
126508021,Sadsalan,,Lambayong,Sultan Kudarat
126508022,Seneben,,Lambayong,Sultan Kudarat
126508023,Sigayan,,Lambayong,Sultan Kudarat
126508024,Tambak,,Lambayong,Sultan Kudarat
126508025,Tinumigues,,Lambayong,Sultan Kudarat
126508027,Tumiao (Tinaga),,Lambayong,Sultan Kudarat
126508028,Udtong,,Lambayong,Sultan Kudarat
126509000,PALIMBANG,,,Sultan Kudarat
126509001,Akol,,Palimbang,Sultan Kudarat
126509002,Badiangon,,Palimbang,Sultan Kudarat
126509003,Baliango,,Palimbang,Sultan Kudarat
126509004,Baranayan,,Palimbang,Sultan Kudarat
126509005,Barongis,,Palimbang,Sultan Kudarat
126509006,Batang-baglas,,Palimbang,Sultan Kudarat
126509007,Butril,,Palimbang,Sultan Kudarat
126509009,Domolol,,Palimbang,Sultan Kudarat
126509010,Kabuling,,Palimbang,Sultan Kudarat
126509011,Kalibuhan,,Palimbang,Sultan Kudarat
126509013,Kanipaan,,Palimbang,Sultan Kudarat
126509014,Kisek,,Palimbang,Sultan Kudarat
126509015,Kidayan,,Palimbang,Sultan Kudarat
126509016,Kiponget,,Palimbang,Sultan Kudarat
126509017,Kulong-kulong,,Palimbang,Sultan Kudarat
126509018,Kraan,,Palimbang,Sultan Kudarat
126509020,Langali,,Palimbang,Sultan Kudarat
126509021,Libua,,Palimbang,Sultan Kudarat
126509022,Lumitan,,Palimbang,Sultan Kudarat
126509023,Maganao,,Palimbang,Sultan Kudarat
126509024,Maguid,,Palimbang,Sultan Kudarat
126509025,Malatuneng (Malatunol),,Palimbang,Sultan Kudarat
126509026,Malisbong,,Palimbang,Sultan Kudarat
126509027,Milbuk,,Palimbang,Sultan Kudarat
126509028,Molon,,Palimbang,Sultan Kudarat
126509029,Namat Masla,,Palimbang,Sultan Kudarat
126509030,Napnapon,,Palimbang,Sultan Kudarat
126509031,Poblacion,,Palimbang,Sultan Kudarat
126509032,San Roque,,Palimbang,Sultan Kudarat
126509033,Colobe (Tagadtal),,Palimbang,Sultan Kudarat
126509034,Tibuhol (East Badiangon),,Palimbang,Sultan Kudarat
126509035,Wal,,Palimbang,Sultan Kudarat
126509036,Bambanen,,Palimbang,Sultan Kudarat
126509038,Lopoken (Lepolon),,Palimbang,Sultan Kudarat
126509039,Mina,,Palimbang,Sultan Kudarat
126509040,Medol,,Palimbang,Sultan Kudarat
126509041,Wasag,,Palimbang,Sultan Kudarat
126509042,Balwan (Bulan),,Palimbang,Sultan Kudarat
126509043,Ligao,,Palimbang,Sultan Kudarat
126509044,Datu Maguiales,,Palimbang,Sultan Kudarat
126510000,PRESIDENT QUIRINO,,,Sultan Kudarat
126510001,Bagumbayan,,President Quirino,Sultan Kudarat
126510003,Bannawag,,President Quirino,Sultan Kudarat
126510004,Bayawa,,President Quirino,Sultan Kudarat
126510005,Estrella,,President Quirino,Sultan Kudarat
126510007,Kalanawe I,,President Quirino,Sultan Kudarat
126510008,Kalanawe II,,President Quirino,Sultan Kudarat
126510009,Katico,,President Quirino,Sultan Kudarat
126510012,Malingon,,President Quirino,Sultan Kudarat
126510013,Mangalen,,President Quirino,Sultan Kudarat
126510014,C. Mangilala,,President Quirino,Sultan Kudarat
126510015,Pedtubo,,President Quirino,Sultan Kudarat
126510016,Poblacion (Sambulawan),,President Quirino,Sultan Kudarat
126510018,Romualdez,,President Quirino,Sultan Kudarat
126510020,San Jose,,President Quirino,Sultan Kudarat
126510021,Sinakulay,,President Quirino,Sultan Kudarat
126510022,Suben,,President Quirino,Sultan Kudarat
126510023,Tinaungan,,President Quirino,Sultan Kudarat
126510025,Tual (Liguasan),,President Quirino,Sultan Kudarat
126510026,San Pedro (Tuato),,President Quirino,Sultan Kudarat
126511000,CITY OF TACURONG,,,Sultan Kudarat
126511001,Baras,,Tacurong,Sultan Kudarat
126511002,Buenaflor,,Tacurong,Sultan Kudarat
126511003,Calean,,Tacurong,Sultan Kudarat
126511004,Carmen,,Tacurong,Sultan Kudarat
126511005,D'Ledesma,,Tacurong,Sultan Kudarat
126511006,Virginia Griño,,Tacurong,Sultan Kudarat
126511007,Kalandagan,,Tacurong,Sultan Kudarat
126511008,Enrique JC Montilla,,Tacurong,Sultan Kudarat
126511010,New Isabela,,Tacurong,Sultan Kudarat
126511011,New Lagao,,Tacurong,Sultan Kudarat
126511012,New Passi,,Tacurong,Sultan Kudarat
126511013,Poblacion,,Tacurong,Sultan Kudarat
126511014,Rajah Nuda,,Tacurong,Sultan Kudarat
126511015,San Antonio,,Tacurong,Sultan Kudarat
126511016,San Emmanuel,,Tacurong,Sultan Kudarat
126511019,San Pablo,,Tacurong,Sultan Kudarat
126511020,Upper Katungal,,Tacurong,Sultan Kudarat
126511021,Tina,,Tacurong,Sultan Kudarat
126511022,San Rafael,,Tacurong,Sultan Kudarat
126511023,Lancheta,,Tacurong,Sultan Kudarat
126512000,SEN. NINOY AQUINO,,,Sultan Kudarat
126512001,Banali,,Senator Ninoy Aquino,Sultan Kudarat
126512002,Basag,,Senator Ninoy Aquino,Sultan Kudarat
126512003,Buenaflores,,Senator Ninoy Aquino,Sultan Kudarat
126512004,Bugso,,Senator Ninoy Aquino,Sultan Kudarat
126512005,Buklod,,Senator Ninoy Aquino,Sultan Kudarat
126512006,Gapok,,Senator Ninoy Aquino,Sultan Kudarat
126512007,Kadi,,Senator Ninoy Aquino,Sultan Kudarat
126512008,Kapatagan,,Senator Ninoy Aquino,Sultan Kudarat
126512009,Kiadsam,,Senator Ninoy Aquino,Sultan Kudarat
126512010,Kuden,,Senator Ninoy Aquino,Sultan Kudarat
126512011,Kulaman,,Senator Ninoy Aquino,Sultan Kudarat
126512012,Lagubang,,Senator Ninoy Aquino,Sultan Kudarat
126512013,Langgal,,Senator Ninoy Aquino,Sultan Kudarat
126512014,Limuhay,,Senator Ninoy Aquino,Sultan Kudarat
126512015,Malegdeg,,Senator Ninoy Aquino,Sultan Kudarat
126512016,Midtungok,,Senator Ninoy Aquino,Sultan Kudarat
126512017,Nati,,Senator Ninoy Aquino,Sultan Kudarat
126512018,Sewod,,Senator Ninoy Aquino,Sultan Kudarat
126512019,Tacupis,,Senator Ninoy Aquino,Sultan Kudarat
126512020,Tinalon,,Senator Ninoy Aquino,Sultan Kudarat
128000000,SARANGANI,,,
128001000,ALABEL,,,Sarangani
128001001,Alegria,,Alabel,Sarangani
128001002,Bagacay,,Alabel,Sarangani
128001003,Baluntay,,Alabel,Sarangani
128001004,Datal Anggas,,Alabel,Sarangani
128001005,Domolok,,Alabel,Sarangani
128001006,Kawas,,Alabel,Sarangani
128001007,Maribulan,,Alabel,Sarangani
128001008,Pag-Asa,,Alabel,Sarangani
128001009,Paraiso,,Alabel,Sarangani
128001010,Poblacion (Alabel),,Alabel,Sarangani
128001011,Spring,,Alabel,Sarangani
128001012,Tokawal,,Alabel,Sarangani
128001013,Ladol,,Alabel,Sarangani
128002000,GLAN,,,Sarangani
128002001,Baliton,,Glan,Sarangani
128002002,Batotuling,,Glan,Sarangani
128002003,Batulaki,,Glan,Sarangani
128002004,Big Margus,,Glan,Sarangani
128002005,Burias,,Glan,Sarangani
128002006,Cablalan,,Glan,Sarangani
128002007,Calabanit,,Glan,Sarangani
128002008,Calpidong,,Glan,Sarangani
128002009,Congan,,Glan,Sarangani
128002010,Cross,,Glan,Sarangani
128002011,Datalbukay,,Glan,Sarangani
128002012,E. Alegado,,Glan,Sarangani
128002013,Glan Padidu,,Glan,Sarangani
128002014,Gumasa,,Glan,Sarangani
128002015,Ilaya,,Glan,Sarangani
128002016,Kaltuad,,Glan,Sarangani
128002017,Kapatan,,Glan,Sarangani
128002018,Lago,,Glan,Sarangani
128002019,Laguimit,,Glan,Sarangani
128002020,Mudan,,Glan,Sarangani
128002021,New Aklan,,Glan,Sarangani
128002022,Pangyan,,Glan,Sarangani
128002023,Poblacion,,Glan,Sarangani
128002024,Rio Del Pilar,,Glan,Sarangani
128002025,San Jose,,Glan,Sarangani
128002026,San Vicente,,Glan,Sarangani
128002027,Small Margus,,Glan,Sarangani
128002028,Sufatubo,,Glan,Sarangani
128002029,Taluya,,Glan,Sarangani
128002030,Tango,,Glan,Sarangani
128002031,Tapon,,Glan,Sarangani
128003000,KIAMBA,,,Sarangani
128003001,Badtasan,,Kiamba,Sarangani
128003002,Datu Dani,,Kiamba,Sarangani
128003003,Gasi,,Kiamba,Sarangani
128003004,Kapate,,Kiamba,Sarangani
128003005,Katubao,,Kiamba,Sarangani
128003006,Kayupo,,Kiamba,Sarangani
128003007,Kling (Lumit),,Kiamba,Sarangani
128003008,Lagundi,,Kiamba,Sarangani
128003009,Lebe,,Kiamba,Sarangani
128003010,Lomuyon,,Kiamba,Sarangani
128003011,Luma,,Kiamba,Sarangani
128003012,Maligang,,Kiamba,Sarangani
128003013,Nalus,,Kiamba,Sarangani
128003014,Poblacion,,Kiamba,Sarangani
128003015,Salakit,,Kiamba,Sarangani
128003016,Suli,,Kiamba,Sarangani
128003017,Tablao,,Kiamba,Sarangani
128003018,Tamadang,,Kiamba,Sarangani
128003019,Tambilil,,Kiamba,Sarangani
128004000,MAASIM,,,Sarangani
128004001,Amsipit,,Maasim,Sarangani
128004002,Bales,,Maasim,Sarangani
128004003,Colon,,Maasim,Sarangani
128004004,Daliao,,Maasim,Sarangani
128004005,Kabatiol,,Maasim,Sarangani
128004006,Kablacan,,Maasim,Sarangani
128004007,Kamanga,,Maasim,Sarangani
128004008,Kanalo,,Maasim,Sarangani
128004009,Lumasal,,Maasim,Sarangani
128004010,Lumatil,,Maasim,Sarangani
128004011,Malbang,,Maasim,Sarangani
128004012,Nomoh,,Maasim,Sarangani
128004013,Pananag,,Maasim,Sarangani
128004014,Poblacion (Maasim),,Maasim,Sarangani
128004015,Seven Hills,,Maasim,Sarangani
128004016,Tinoto,,Maasim,Sarangani
128005000,MAITUM,,,Sarangani
128005001,Bati-an,,Maitum,Sarangani
128005002,Kalaneg,,Maitum,Sarangani
128005003,Kalaong,,Maitum,Sarangani
128005004,Kiambing,,Maitum,Sarangani
128005005,Kiayap,,Maitum,Sarangani
