,code,name,submun,city,province,address
315,124710014,Lepaga,,M’lang,Cotabato,"Lepaga,M’lang,Cotabato"
316,124710015,Liboo,,M’lang,Cotabato,"Liboo,M’lang,Cotabato"
317,124710016,Lika,,M’lang,Cotabato,"Lika,M’lang,Cotabato"
318,124710017,Luz Village,,M’lang,Cotabato,"Luz Village,M’lang,Cotabato"
319,124710018,Magallon,,M’lang,Cotabato,"Magallon,M’lang,Cotabato"
320,124710019,Malayan,,M’lang,Cotabato,"Malayan,M’lang,Cotabato"
321,124710020,New Antique,,M’lang,Cotabato,"New Antique,M’lang,Cotabato"
322,124710021,New Barbaza,,M’lang,Cotabato,"New Barbaza,M’lang,Cotabato"
323,124710022,New Kalibo,,M’lang,Cotabato,"New Kalibo,M’lang,Cotabato"
324,124710024,New Consolacion,,M’lang,Cotabato,"New Consolacion,M’lang,Cotabato"
325,124710025,New Esperanza,,M’lang,Cotabato,"New Esperanza,M’lang,Cotabato"
326,124710026,New Janiuay,,M’lang,Cotabato,"New Janiuay,M’lang,Cotabato"
327,124710027,New Lawa-an,,M’lang,Cotabato,"New Lawa-an,M’lang,Cotabato"
328,124710028,New Rizal,,M’lang,Cotabato,"New Rizal,M’lang,Cotabato"
329,124710029,Nueva Vida,,M’lang,Cotabato,"Nueva Vida,M’lang,Cotabato"
330,124710030,Pag-asa,,M’lang,Cotabato,"Pag-asa,M’lang,Cotabato"
331,124710031,Poblacion,,M’lang,Cotabato,"Poblacion,M’lang,Cotabato"
332,124710032,Pulang-lupa,,M’lang,Cotabato,"Pulang-lupa,M’lang,Cotabato"
333,124710033,Sangat,,M’lang,Cotabato,"Sangat,M’lang,Cotabato"
334,124710034,Tawantawan,,M’lang,Cotabato,"Tawantawan,M’lang,Cotabato"
335,124710035,Tibao,,M’lang,Cotabato,"Tibao,M’lang,Cotabato"
336,124710036,Ugpay,,M’lang,Cotabato,"Ugpay,M’lang,Cotabato"
337,124710037,Palma-Perez,,M’lang,Cotabato,"Palma-Perez,M’lang,Cotabato"
338,124710038,Poblacion B,,M’lang,Cotabato,"Poblacion B,M’lang,Cotabato"
339,124711000,PIGKAWAYAN,,,Cotabato,"PIGKAWAYAN,Cotabato"
340,124711001,Anick (Upper Balogo),,Pigkawayan,Cotabato,"Anick (Upper Balogo),Pigkawayan,Cotabato"
341,124711002,Upper Baguer (Baguer),,Pigkawayan,Cotabato,"Upper Baguer (Baguer),Pigkawayan,Cotabato"
342,124711003,Balacayon,,Pigkawayan,Cotabato,"Balacayon,Pigkawayan,Cotabato"
343,124711004,Balogo,,Pigkawayan,Cotabato,"Balogo,Pigkawayan,Cotabato"
344,124711006,Banucagon,,Pigkawayan,Cotabato,"Banucagon,Pigkawayan,Cotabato"
345,124711007,Bulucaon,,Pigkawayan,Cotabato,"Bulucaon,Pigkawayan,Cotabato"
346,124711008,Buluan,,Pigkawayan,Cotabato,"Buluan,Pigkawayan,Cotabato"
347,124711009,Buricain,,Pigkawayan,Cotabato,"Buricain,Pigkawayan,Cotabato"
348,124711010,Capayuran,,Pigkawayan,Cotabato,"Capayuran,Pigkawayan,Cotabato"
349,124711011,Central Panatan,,Pigkawayan,Cotabato,"Central Panatan,Pigkawayan,Cotabato"
350,124711012,Datu Binasing,,Pigkawayan,Cotabato,"Datu Binasing,Pigkawayan,Cotabato"
351,124711013,Datu Mantil,,Pigkawayan,Cotabato,"Datu Mantil,Pigkawayan,Cotabato"
352,124711014,Kadingilan,,Pigkawayan,Cotabato,"Kadingilan,Pigkawayan,Cotabato"
353,124711015,Kimarayang,,Pigkawayan,Cotabato,"Kimarayang,Pigkawayan,Cotabato"
354,124711016,Libungan Torreta,,Pigkawayan,Cotabato,"Libungan Torreta,Pigkawayan,Cotabato"
355,124711017,Lower Baguer,,Pigkawayan,Cotabato,"Lower Baguer,Pigkawayan,Cotabato"
356,124711018,Lower Pangangkalan,,Pigkawayan,Cotabato,"Lower Pangangkalan,Pigkawayan,Cotabato"
357,124711019,Malagakit,,Pigkawayan,Cotabato,"Malagakit,Pigkawayan,Cotabato"
358,124711020,Maluao,,Pigkawayan,Cotabato,"Maluao,Pigkawayan,Cotabato"
359,124711021,North Manuangan,,Pigkawayan,Cotabato,"North Manuangan,Pigkawayan,Cotabato"
360,124711022,Matilac,,Pigkawayan,Cotabato,"Matilac,Pigkawayan,Cotabato"
361,124711023,Midpapan I,,Pigkawayan,Cotabato,"Midpapan I,Pigkawayan,Cotabato"
362,124711024,Mulok,,Pigkawayan,Cotabato,"Mulok,Pigkawayan,Cotabato"
363,124711025,New Culasi,,Pigkawayan,Cotabato,"New Culasi,Pigkawayan,Cotabato"
364,124711026,New Igbaras,,Pigkawayan,Cotabato,"New Igbaras,Pigkawayan,Cotabato"
365,124711027,New Panay,,Pigkawayan,Cotabato,"New Panay,Pigkawayan,Cotabato"
366,124711028,Upper Pangangkalan,,Pigkawayan,Cotabato,"Upper Pangangkalan,Pigkawayan,Cotabato"
367,124711029,Patot,,Pigkawayan,Cotabato,"Patot,Pigkawayan,Cotabato"
368,124711030,Payong-payong,,Pigkawayan,Cotabato,"Payong-payong,Pigkawayan,Cotabato"
369,124711031,Poblacion I,,Pigkawayan,Cotabato,"Poblacion I,Pigkawayan,Cotabato"
370,124711032,Poblacion II,,Pigkawayan,Cotabato,"Poblacion II,Pigkawayan,Cotabato"
371,124711033,Poblacion III,,Pigkawayan,Cotabato,"Poblacion III,Pigkawayan,Cotabato"
372,124711034,Presbitero,,Pigkawayan,Cotabato,"Presbitero,Pigkawayan,Cotabato"
373,124711035,Renibon,,Pigkawayan,Cotabato,"Renibon,Pigkawayan,Cotabato"
374,124711036,Simsiman,,Pigkawayan,Cotabato,"Simsiman,Pigkawayan,Cotabato"
375,124711037,South Manuangan,,Pigkawayan,Cotabato,"South Manuangan,Pigkawayan,Cotabato"
376,124711038,Tigbawan,,Pigkawayan,Cotabato,"Tigbawan,Pigkawayan,Cotabato"
377,124711039,Tubon,,Pigkawayan,Cotabato,"Tubon,Pigkawayan,Cotabato"
378,124711040,Midpapan II,,Pigkawayan,Cotabato,"Midpapan II,Pigkawayan,Cotabato"
379,124711041,Cabpangi,,Pigkawayan,Cotabato,"Cabpangi,Pigkawayan,Cotabato"
380,124712000,PIKIT,,,Cotabato,"PIKIT,Cotabato"
381,124712001,Bagoaingud (Bagoinged),,Pikit,Cotabato,"Bagoaingud (Bagoinged),Pikit,Cotabato"
382,124712003,Balabak,,Pikit,Cotabato,"Balabak,Pikit,Cotabato"
383,124712004,Balatican,,Pikit,Cotabato,"Balatican,Pikit,Cotabato"
384,124712005,Balong,,Pikit,Cotabato,"Balong,Pikit,Cotabato"
385,124712006,Balungis,,Pikit,Cotabato,"Balungis,Pikit,Cotabato"
386,124712007,Barungis,,Pikit,Cotabato,"Barungis,Pikit,Cotabato"
387,124712008,Batulawan,,Pikit,Cotabato,"Batulawan,Pikit,Cotabato"
388,124712009,Bualan,,Pikit,Cotabato,"Bualan,Pikit,Cotabato"
389,124712010,Buliok,,Pikit,Cotabato,"Buliok,Pikit,Cotabato"
390,124712011,Bulod,,Pikit,Cotabato,"Bulod,Pikit,Cotabato"
391,124712012,Bulol,,Pikit,Cotabato,"Bulol,Pikit,Cotabato"
392,124712013,Calawag,,Pikit,Cotabato,"Calawag,Pikit,Cotabato"
393,124712015,Dalingaoen (Lalingaon),,Pikit,Cotabato,"Dalingaoen (Lalingaon),Pikit,Cotabato"
394,124712016,Damalasak,,Pikit,Cotabato,"Damalasak,Pikit,Cotabato"
395,124712019,Fort Pikit,,Pikit,Cotabato,"Fort Pikit,Pikit,Cotabato"
396,124712020,Ginatilan,,Pikit,Cotabato,"Ginatilan,Pikit,Cotabato"
397,124712021,Gligli,,Pikit,Cotabato,"Gligli,Pikit,Cotabato"
398,124712022,Gokoton (Gokotan),,Pikit,Cotabato,"Gokoton (Gokotan),Pikit,Cotabato"
399,124712023,Inug-ug,,Pikit,Cotabato,"Inug-ug,Pikit,Cotabato"
400,124712024,Kabasalan,,Pikit,Cotabato,"Kabasalan,Pikit,Cotabato"
401,124712025,Kalacacan,,Pikit,Cotabato,"Kalacacan,Pikit,Cotabato"
402,124712026,Katilacan,,Pikit,Cotabato,"Katilacan,Pikit,Cotabato"
403,124712028,Kolambog,,Pikit,Cotabato,"Kolambog,Pikit,Cotabato"
404,124712029,Ladtingan,,Pikit,Cotabato,"Ladtingan,Pikit,Cotabato"
405,124712030,Lagunde,,Pikit,Cotabato,"Lagunde,Pikit,Cotabato"
406,124712031,Langayen,,Pikit,Cotabato,"Langayen,Pikit,Cotabato"
407,124712034,Macabual,,Pikit,Cotabato,"Macabual,Pikit,Cotabato"
408,124712035,Macasendeg,,Pikit,Cotabato,"Macasendeg,Pikit,Cotabato"
409,124712037,Manaulanan,,Pikit,Cotabato,"Manaulanan,Pikit,Cotabato"
410,124712040,Nabundas,,Pikit,Cotabato,"Nabundas,Pikit,Cotabato"
411,124712041,Nalapaan,,Pikit,Cotabato,"Nalapaan,Pikit,Cotabato"
412,124712044,Nunguan,,Pikit,Cotabato,"Nunguan,Pikit,Cotabato"
413,124712046,Paidu Pulangi,,Pikit,Cotabato,"Paidu Pulangi,Pikit,Cotabato"
414,124712048,Panicupan,,Pikit,Cotabato,"Panicupan,Pikit,Cotabato"
415,124712050,Poblacion,,Pikit,Cotabato,"Poblacion,Pikit,Cotabato"
416,124712051,Punol,,Pikit,Cotabato,"Punol,Pikit,Cotabato"
417,124712052,Rajah Muda,,Pikit,Cotabato,"Rajah Muda,Pikit,Cotabato"
418,124712055,Silik,,Pikit,Cotabato,"Silik,Pikit,Cotabato"
419,124712056,Takipan,,Pikit,Cotabato,"Takipan,Pikit,Cotabato"
420,124712057,Talitay,,Pikit,Cotabato,"Talitay,Pikit,Cotabato"
421,124712060,Tinutulan,,Pikit,Cotabato,"Tinutulan,Pikit,Cotabato"
422,124712062,Pamalian,,Pikit,Cotabato,"Pamalian,Pikit,Cotabato"
423,124713000,PRESIDENT ROXAS,,,Cotabato,"PRESIDENT ROXAS,Cotabato"
424,124713001,Alegria,,President Roxas,Cotabato,"Alegria,President Roxas,Cotabato"
425,124713002,Bato-bato,,President Roxas,Cotabato,"Bato-bato,President Roxas,Cotabato"
426,124713003,Del Carmen,,President Roxas,Cotabato,"Del Carmen,President Roxas,Cotabato"
427,124713005,F. Cajelo (New Maasin),,President Roxas,Cotabato,"F. Cajelo (New Maasin),President Roxas,Cotabato"
428,124713006,Idaoman,,President Roxas,Cotabato,"Idaoman,President Roxas,Cotabato"
429,124713007,Ilustre,,President Roxas,Cotabato,"Ilustre,President Roxas,Cotabato"
430,124713008,Kamarahan,,President Roxas,Cotabato,"Kamarahan,President Roxas,Cotabato"
431,124713009,Camasi,,President Roxas,Cotabato,"Camasi,President Roxas,Cotabato"
432,124713011,Kisupaan,,President Roxas,Cotabato,"Kisupaan,President Roxas,Cotabato"
433,124713012,La Esperanza,,President Roxas,Cotabato,"La Esperanza,President Roxas,Cotabato"
434,124713013,Labu-o,,President Roxas,Cotabato,"Labu-o,President Roxas,Cotabato"
435,124713014,Lamalama,,President Roxas,Cotabato,"Lamalama,President Roxas,Cotabato"
436,124713016,Lomonay,,President Roxas,Cotabato,"Lomonay,President Roxas,Cotabato"
437,124713022,New Cebu,,President Roxas,Cotabato,"New Cebu,President Roxas,Cotabato"
438,124713024,Poblacion,,President Roxas,Cotabato,"Poblacion,President Roxas,Cotabato"
439,124713026,Sagcungan,,President Roxas,Cotabato,"Sagcungan,President Roxas,Cotabato"
440,124713027,Salat,,President Roxas,Cotabato,"Salat,President Roxas,Cotabato"
441,124713028,Sarayan,,President Roxas,Cotabato,"Sarayan,President Roxas,Cotabato"
442,124713029,Tuael,,President Roxas,Cotabato,"Tuael,President Roxas,Cotabato"
443,124713030,Greenhill,,President Roxas,Cotabato,"Greenhill,President Roxas,Cotabato"
444,124713031,Cabangbangan,,President Roxas,Cotabato,"Cabangbangan,President Roxas,Cotabato"
445,124713032,Datu Indang,,President Roxas,Cotabato,"Datu Indang,President Roxas,Cotabato"
446,124713033,Datu Sandongan,,President Roxas,Cotabato,"Datu Sandongan,President Roxas,Cotabato"
447,124713034,Kimaruhing,,President Roxas,Cotabato,"Kimaruhing,President Roxas,Cotabato"
448,124713035,Mabuhay,,President Roxas,Cotabato,"Mabuhay,President Roxas,Cotabato"
449,124714000,TULUNAN,,,Cotabato,"TULUNAN,Cotabato"
450,124714001,Bagumbayan,,Tulunan,Cotabato,"Bagumbayan,Tulunan,Cotabato"
451,124714002,Banayal,,Tulunan,Cotabato,"Banayal,Tulunan,Cotabato"
452,124714003,Batang,,Tulunan,Cotabato,"Batang,Tulunan,Cotabato"
453,124714004,Bituan,,Tulunan,Cotabato,"Bituan,Tulunan,Cotabato"
454,124714005,Bual,,Tulunan,Cotabato,"Bual,Tulunan,Cotabato"
455,124714006,Daig,,Tulunan,Cotabato,"Daig,Tulunan,Cotabato"
456,124714007,Damawato,,Tulunan,Cotabato,"Damawato,Tulunan,Cotabato"
457,124714008,Dungos,,Tulunan,Cotabato,"Dungos,Tulunan,Cotabato"
458,124714009,Kanibong,,Tulunan,Cotabato,"Kanibong,Tulunan,Cotabato"
459,124714010,La Esperanza,,Tulunan,Cotabato,"La Esperanza,Tulunan,Cotabato"
460,124714011,Lampagang,,Tulunan,Cotabato,"Lampagang,Tulunan,Cotabato"
461,124714012,Bunawan,,Tulunan,Cotabato,"Bunawan,Tulunan,Cotabato"
462,124714013,Magbok,,Tulunan,Cotabato,"Magbok,Tulunan,Cotabato"
463,124714014,Maybula,,Tulunan,Cotabato,"Maybula,Tulunan,Cotabato"
464,124714015,Minapan,,Tulunan,Cotabato,"Minapan,Tulunan,Cotabato"
465,124714016,New Caridad,,Tulunan,Cotabato,"New Caridad,Tulunan,Cotabato"
466,124714017,New Culasi,,Tulunan,Cotabato,"New Culasi,Tulunan,Cotabato"
467,124714018,New Panay,,Tulunan,Cotabato,"New Panay,Tulunan,Cotabato"
468,124714019,Paraiso,,Tulunan,Cotabato,"Paraiso,Tulunan,Cotabato"
469,124714020,Poblacion,,Tulunan,Cotabato,"Poblacion,Tulunan,Cotabato"
470,124714021,Popoyon,,Tulunan,Cotabato,"Popoyon,Tulunan,Cotabato"
471,124714022,Sibsib,,Tulunan,Cotabato,"Sibsib,Tulunan,Cotabato"
472,124714023,Tambac,,Tulunan,Cotabato,"Tambac,Tulunan,Cotabato"
473,124714024,Tuburan,,Tulunan,Cotabato,"Tuburan,Tulunan,Cotabato"
474,124714026,F. Cajelo,,Tulunan,Cotabato,"F. Cajelo,Tulunan,Cotabato"
475,124714027,Bacong,,Tulunan,Cotabato,"Bacong,Tulunan,Cotabato"
476,124714028,Galidan,,Tulunan,Cotabato,"Galidan,Tulunan,Cotabato"
477,124714029,Genoveva Baynosa,,Tulunan,Cotabato,"Genoveva Baynosa,Tulunan,Cotabato"
478,124714030,Nabundasan,,Tulunan,Cotabato,"Nabundasan,Tulunan,Cotabato"
479,124715000,ANTIPAS,,,Cotabato,"ANTIPAS,Cotabato"
480,124715001,Camutan,,Antipas,Cotabato,"Camutan,Antipas,Cotabato"
481,124715002,Canaan,,Antipas,Cotabato,"Canaan,Antipas,Cotabato"
482,124715003,Dolores,,Antipas,Cotabato,"Dolores,Antipas,Cotabato"
483,124715004,Kiyaab,,Antipas,Cotabato,"Kiyaab,Antipas,Cotabato"
484,124715005,Luhong,,Antipas,Cotabato,"Luhong,Antipas,Cotabato"
485,124715006,Magsaysay,,Antipas,Cotabato,"Magsaysay,Antipas,Cotabato"
486,124715007,Malangag,,Antipas,Cotabato,"Malangag,Antipas,Cotabato"
487,124715008,Malatad,,Antipas,Cotabato,"Malatad,Antipas,Cotabato"
488,124715009,Malire,,Antipas,Cotabato,"Malire,Antipas,Cotabato"
489,124715010,New Pontevedra,,Antipas,Cotabato,"New Pontevedra,Antipas,Cotabato"
490,124715011,Poblacion,,Antipas,Cotabato,"Poblacion,Antipas,Cotabato"
491,124715012,B. Cadungon,,Antipas,Cotabato,"B. Cadungon,Antipas,Cotabato"
492,124715013,Datu Agod,,Antipas,Cotabato,"Datu Agod,Antipas,Cotabato"
493,124716000,BANISILAN,,,Cotabato,"BANISILAN,Cotabato"
494,124716001,Banisilan Poblacion,,Banisilan,Cotabato,"Banisilan Poblacion,Banisilan,Cotabato"
495,124716002,Busaon,,Banisilan,Cotabato,"Busaon,Banisilan,Cotabato"
496,124716003,Capayangan,,Banisilan,Cotabato,"Capayangan,Banisilan,Cotabato"
497,124716004,Carugmanan,,Banisilan,Cotabato,"Carugmanan,Banisilan,Cotabato"
498,124716005,Gastay,,Banisilan,Cotabato,"Gastay,Banisilan,Cotabato"
499,124716006,Kalawaig,,Banisilan,Cotabato,"Kalawaig,Banisilan,Cotabato"
500,124716007,Kiaring,,Banisilan,Cotabato,"Kiaring,Banisilan,Cotabato"
501,124716008,Malagap,,Banisilan,Cotabato,"Malagap,Banisilan,Cotabato"
502,124716009,Malinao,,Banisilan,Cotabato,"Malinao,Banisilan,Cotabato"
503,124716010,Miguel Macasarte,,Banisilan,Cotabato,"Miguel Macasarte,Banisilan,Cotabato"
504,124716011,Pantar,,Banisilan,Cotabato,"Pantar,Banisilan,Cotabato"
505,124716012,Paradise,,Banisilan,Cotabato,"Paradise,Banisilan,Cotabato"
506,124716013,Pinamulaan,,Banisilan,Cotabato,"Pinamulaan,Banisilan,Cotabato"
507,124716014,Poblacion II,,Banisilan,Cotabato,"Poblacion II,Banisilan,Cotabato"
508,124716015,Puting-bato,,Banisilan,Cotabato,"Puting-bato,Banisilan,Cotabato"
509,124716016,Solama,,Banisilan,Cotabato,"Solama,Banisilan,Cotabato"
510,124716017,Thailand,,Banisilan,Cotabato,"Thailand,Banisilan,Cotabato"
511,124716018,Tinimbacan,,Banisilan,Cotabato,"Tinimbacan,Banisilan,Cotabato"
512,124716019,Tumbao-Camalig,,Banisilan,Cotabato,"Tumbao-Camalig,Banisilan,Cotabato"
513,124716020,Wadya,,Banisilan,Cotabato,"Wadya,Banisilan,Cotabato"
514,124717000,ALEOSAN,,,Cotabato,"ALEOSAN,Cotabato"
515,124717001,Bagolibas,,Aleosan,Cotabato,"Bagolibas,Aleosan,Cotabato"
516,124717002,Cawilihan,,Aleosan,Cotabato,"Cawilihan,Aleosan,Cotabato"
517,124717003,Dualing,,Aleosan,Cotabato,"Dualing,Aleosan,Cotabato"
518,124717004,Dunguan,,Aleosan,Cotabato,"Dunguan,Aleosan,Cotabato"
519,124717005,Katalicanan,,Aleosan,Cotabato,"Katalicanan,Aleosan,Cotabato"
520,124717006,Lawili,,Aleosan,Cotabato,"Lawili,Aleosan,Cotabato"
521,124717007,Lower Mingading,,Aleosan,Cotabato,"Lower Mingading,Aleosan,Cotabato"
522,124717008,Luanan,,Aleosan,Cotabato,"Luanan,Aleosan,Cotabato"
523,124717009,Malapang,,Aleosan,Cotabato,"Malapang,Aleosan,Cotabato"
524,124717010,New Leon,,Aleosan,Cotabato,"New Leon,Aleosan,Cotabato"
525,124717011,New Panay,,Aleosan,Cotabato,"New Panay,Aleosan,Cotabato"
526,124717012,Pagangan,,Aleosan,Cotabato,"Pagangan,Aleosan,Cotabato"
527,124717013,Palacat,,Aleosan,Cotabato,"Palacat,Aleosan,Cotabato"
528,124717014,Pentil,,Aleosan,Cotabato,"Pentil,Aleosan,Cotabato"
529,124717015,San Mateo,,Aleosan,Cotabato,"San Mateo,Aleosan,Cotabato"
530,124717016,Santa Cruz,,Aleosan,Cotabato,"Santa Cruz,Aleosan,Cotabato"
531,124717017,Tapodoc,,Aleosan,Cotabato,"Tapodoc,Aleosan,Cotabato"
532,124717018,Tomado,,Aleosan,Cotabato,"Tomado,Aleosan,Cotabato"
533,124717019,Upper Mingading,,Aleosan,Cotabato,"Upper Mingading,Aleosan,Cotabato"
534,124718000,ARAKAN,,,Cotabato,"ARAKAN,Cotabato"
535,124718001,Allab,,Arakan,Cotabato,"Allab,Arakan,Cotabato"
536,124718002,Anapolon,,Arakan,Cotabato,"Anapolon,Arakan,Cotabato"
537,124718003,Badiangon,,Arakan,Cotabato,"Badiangon,Arakan,Cotabato"
538,124718004,Binoongan,,Arakan,Cotabato,"Binoongan,Arakan,Cotabato"
539,124718005,Dallag,,Arakan,Cotabato,"Dallag,Arakan,Cotabato"
540,124718006,Datu Ladayon,,Arakan,Cotabato,"Datu Ladayon,Arakan,Cotabato"
541,124718007,Datu Matangkil,,Arakan,Cotabato,"Datu Matangkil,Arakan,Cotabato"
542,124718008,Doroluman,,Arakan,Cotabato,"Doroluman,Arakan,Cotabato"
543,124718009,Gambodes,,Arakan,Cotabato,"Gambodes,Arakan,Cotabato"
544,124718010,Ganatan,,Arakan,Cotabato,"Ganatan,Arakan,Cotabato"
545,124718011,Greenfield,,Arakan,Cotabato,"Greenfield,Arakan,Cotabato"
546,124718012,Kabalantian,,Arakan,Cotabato,"Kabalantian,Arakan,Cotabato"
547,124718013,Katipunan,,Arakan,Cotabato,"Katipunan,Arakan,Cotabato"
548,124718014,Kinawayan,,Arakan,Cotabato,"Kinawayan,Arakan,Cotabato"
549,124718015,Kulaman Valley,,Arakan,Cotabato,"Kulaman Valley,Arakan,Cotabato"
550,124718016,Lanao Kuran,,Arakan,Cotabato,"Lanao Kuran,Arakan,Cotabato"
551,124718017,Libertad,,Arakan,Cotabato,"Libertad,Arakan,Cotabato"
552,124718018,Makalangot,,Arakan,Cotabato,"Makalangot,Arakan,Cotabato"
553,124718019,Malibatuan,,Arakan,Cotabato,"Malibatuan,Arakan,Cotabato"
554,124718020,Maria Caridad,,Arakan,Cotabato,"Maria Caridad,Arakan,Cotabato"
555,124718021,Meocan,,Arakan,Cotabato,"Meocan,Arakan,Cotabato"
556,124718022,Naje,,Arakan,Cotabato,"Naje,Arakan,Cotabato"
557,124718023,Napalico,,Arakan,Cotabato,"Napalico,Arakan,Cotabato"
558,124718024,Salasang,,Arakan,Cotabato,"Salasang,Arakan,Cotabato"
559,124718025,San Miguel,,Arakan,Cotabato,"San Miguel,Arakan,Cotabato"
560,124718026,Santo Niño,,Arakan,Cotabato,"Santo Niño,Arakan,Cotabato"
561,124718027,Sumalili,,Arakan,Cotabato,"Sumalili,Arakan,Cotabato"
562,124718028,Tumanding,,Arakan,Cotabato,"Tumanding,Arakan,Cotabato"
563,126300000,SOUTH COTABATO,,,,SOUTH COTABATO
564,126302000,BANGA,,,South Cotabato,"BANGA,South Cotabato"
565,126302002,Benitez (Pob.),,Banga,South Cotabato,"Benitez (Pob.),Banga,South Cotabato"
566,126302003,Cabudian,,Banga,South Cotabato,"Cabudian,Banga,South Cotabato"
567,126302004,Cabuling,,Banga,South Cotabato,"Cabuling,Banga,South Cotabato"
568,126302005,Cinco (Barrio 5),,Banga,South Cotabato,"Cinco (Barrio 5),Banga,South Cotabato"
569,126302006,Derilon,,Banga,South Cotabato,"Derilon,Banga,South Cotabato"
570,126302007,El Nonok,,Banga,South Cotabato,"El Nonok,Banga,South Cotabato"
571,126302008,Improgo Village (Pob.),,Banga,South Cotabato,"Improgo Village (Pob.),Banga,South Cotabato"
572,126302009,Kusan (Barrio 8),,Banga,South Cotabato,"Kusan (Barrio 8),Banga,South Cotabato"
573,126302010,Lam-Apos,,Banga,South Cotabato,"Lam-Apos,Banga,South Cotabato"
574,126302011,Lamba,,Banga,South Cotabato,"Lamba,Banga,South Cotabato"
575,126302012,Lambingi,,Banga,South Cotabato,"Lambingi,Banga,South Cotabato"
576,126302013,Lampari,,Banga,South Cotabato,"Lampari,Banga,South Cotabato"
577,126302014,Liwanay (Barrio 1),,Banga,South Cotabato,"Liwanay (Barrio 1),Banga,South Cotabato"
578,126302015,Malaya (Barrio 9),,Banga,South Cotabato,"Malaya (Barrio 9),Banga,South Cotabato"
579,126302016,Punong Grande (Barrio 2),,Banga,South Cotabato,"Punong Grande (Barrio 2),Banga,South Cotabato"
580,126302017,Rang-ay (Barrio 4),,Banga,South Cotabato,"Rang-ay (Barrio 4),Banga,South Cotabato"
581,126302018,Reyes (Pob.),,Banga,South Cotabato,"Reyes (Pob.),Banga,South Cotabato"
582,126302019,Rizal (Barrio 3),,Banga,South Cotabato,"Rizal (Barrio 3),Banga,South Cotabato"
583,126302020,Rizal Poblacion,,Banga,South Cotabato,"Rizal Poblacion,Banga,South Cotabato"
584,126302021,San Jose (Barrio 7),,Banga,South Cotabato,"San Jose (Barrio 7),Banga,South Cotabato"
585,126302022,San Vicente (Barrio 6),,Banga,South Cotabato,"San Vicente (Barrio 6),Banga,South Cotabato"
586,126302024,Yangco Poblacion,,Banga,South Cotabato,"Yangco Poblacion,Banga,South Cotabato"
587,126303000,CITY OF GENERAL SANTOS (DADIANGAS),,,South Cotabato,"CITY OF GENERAL SANTOS (DADIANGAS),South Cotabato"
588,126303003,Baluan,,General Santos,South Cotabato,"Baluan,General Santos,South Cotabato"
589,126303004,Buayan,,General Santos,South Cotabato,"Buayan,General Santos,South Cotabato"
590,126303005,Bula,,General Santos,South Cotabato,"Bula,General Santos,South Cotabato"
591,126303006,Conel,,General Santos,South Cotabato,"Conel,General Santos,South Cotabato"
592,126303007,Dadiangas East (Pob.),,General Santos,South Cotabato,"Dadiangas East (Pob.),General Santos,South Cotabato"
593,126303009,Katangawan,,General Santos,South Cotabato,"Katangawan,General Santos,South Cotabato"
594,126303011,Lagao (1st & 3rd),,General Santos,South Cotabato,"Lagao (1st & 3rd),General Santos,South Cotabato"
595,126303012,Labangal,,General Santos,South Cotabato,"Labangal,General Santos,South Cotabato"
596,126303015,Ligaya,,General Santos,South Cotabato,"Ligaya,General Santos,South Cotabato"
597,126303016,Mabuhay,,General Santos,South Cotabato,"Mabuhay,General Santos,South Cotabato"
598,126303023,San Isidro (Lagao 2nd),,General Santos,South Cotabato,"San Isidro (Lagao 2nd),General Santos,South Cotabato"
599,126303024,San Jose,,General Santos,South Cotabato,"San Jose,General Santos,South Cotabato"
600,126303026,Sinawal,,General Santos,South Cotabato,"Sinawal,General Santos,South Cotabato"
601,126303027,Tambler,,General Santos,South Cotabato,"Tambler,General Santos,South Cotabato"
602,126303028,Tinagacan,,General Santos,South Cotabato,"Tinagacan,General Santos,South Cotabato"
603,126303029,Apopong,,General Santos,South Cotabato,"Apopong,General Santos,South Cotabato"
604,126303030,Siguel,,General Santos,South Cotabato,"Siguel,General Santos,South Cotabato"
605,126303031,Upper Labay,,General Santos,South Cotabato,"Upper Labay,General Santos,South Cotabato"
606,126303032,Batomelong,,General Santos,South Cotabato,"Batomelong,General Santos,South Cotabato"
607,126303033,Calumpang,,General Santos,South Cotabato,"Calumpang,General Santos,South Cotabato"
608,126303034,City Heights,,General Santos,South Cotabato,"City Heights,General Santos,South Cotabato"
609,126303035,Dadiangas North,,General Santos,South Cotabato,"Dadiangas North,General Santos,South Cotabato"
610,126303036,Dadiangas South,,General Santos,South Cotabato,"Dadiangas South,General Santos,South Cotabato"
611,126303037,Dadiangas West,,General Santos,South Cotabato,"Dadiangas West,General Santos,South Cotabato"
612,126303038,Fatima,,General Santos,South Cotabato,"Fatima,General Santos,South Cotabato"
613,126303039,Olympog,,General Santos,South Cotabato,"Olympog,General Santos,South Cotabato"
614,126306000,CITY OF KORONADAL (Capital),,,South Cotabato,"CITY OF KORONADAL (Capital),South Cotabato"
615,126306001,Assumption (Bulol),,Koronadal,South Cotabato,"Assumption (Bulol),Koronadal,South Cotabato"
616,126306002,Avanceña (Bo. 3),,Koronadal,South Cotabato,"Avanceña (Bo. 3),Koronadal,South Cotabato"
617,126306003,Cacub,,Koronadal,South Cotabato,"Cacub,Koronadal,South Cotabato"
618,126306004,Caloocan,,Koronadal,South Cotabato,"Caloocan,Koronadal,South Cotabato"
